next_stop_distance,total_waiting_time,wifi_count,honks,rsi,Signal,bus_stop,Turn,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
395.370734871,5,6,0,9.15460890909091,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
548.066049138,6,6,0,9.1725486,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
548.066049138,1,0,0,9.4925155,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
54.4507519406,8,9,0,9.88157553571429,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
92.7306132571,90,13,0,9.87277335142857,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
44.7948557876,10,9,0,9.73473105833333,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
30.8348284723,2,0,0,9.034826,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1
1241.33738103,126,11,0,9.70392556000001,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
375.825083854,1,0,0,6.95825975,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
496.454738358,3,10,0,7.75911715,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1
2169.4581253,1,0,0,7.4251252,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
195.427542279,9,2,0,8.20539554,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
733.437400305,2,0,0,7.33127124,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
619.866397412,4,7,0,-0.7091725,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
440.944760701,4,10,0,8.14229800909091,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
26.1171835219,3,0,0,9.11702728333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
293.079952755,24,7,0,8.42111175416667,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
403.027227968,28,21,0,8.41463289411765,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
802.364093366,2,66,0,7.93788141666667,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
932.699392736,15,13,0,8.66711518125,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
315.14919053,1,0,0,7.234787,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
227.512820003,1,0,0,6.8277664,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
172.350247325,1,16,0,7.53645315,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
22.97962511,1,0,0,6.509346,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
387.394978706,2,10,0,6.34533953333333,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
879.227304195,6,0,0,9.02232017777778,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
879.227304195,2,0,0,8.61105333333333,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
45.1920833073,61,3,93,9.04093419903846,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
545.293300273,1,0,0,9.5463865,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
284.112590976,191,13,102,8.33490011217391,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
119.261646435,2,0,3,8.87361633333333,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
668.255549626,2,0,3,8.6298858,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
657.607239372,1,0,2,8.96579725,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
352.537254335,2,13,3,9.05318612,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
220.047272691,2,6,7,8.926586325,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
396.096810798,5,1,8,8.64544675,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
455.498383928,4,18,14,8.75214192631579,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
24.0827483734,1,0,2,8.4247055,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
214.899847277,5,50,7,9.03984275714286,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
194.44229906,1,0,2,7.1845017,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
112.853547738,2,0,1,8.50091816666667,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
175.271566,3,0,3,8.8323175,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
34.2389358953,72,27,61,9.39408648877552,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
190.892012916,12,15,8,9.287287634375,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
26.6548054064,1,0,2,9.1321945,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1823.63412474,1,0,2,6.76193235,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
129.663516032,2,0,3,9.17528266666667,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2535.47449898,14,3,14,8.79733070689655,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
416.265845345,24,5,14,9.19390645555556,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1051.85244777,60,6,76,8.17784206764706,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1051.85244777,11,12,13,9.33330317647059,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
74.8816391671,1,0,2,8.2200013,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
49.5658093114,2,5,3,9.188057,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
428.042075499,10,7,20,9.04647748,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
848.561167923,5,12,13,9.40168675,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
74.2125277858,1,0,2,5.1877441,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
363.888614295,2,3,1,9.102661,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
863.270822592,16,10,8,5.72262916818182,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
1989.41082491,1,0,2,9.7283475,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1359.89361727,5,0,7,8.403453875,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
191.550613906,3,0,2,7.3772406,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15.3104547535,1,0,2,9.1333847,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
199.896370115,1,0,2,9.9845275,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
39.6805286832,1,0,1,8.881996,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
128.299349053,72,12,68,9.36305641774193,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
78.07177005,1,0,2,8.6629255,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
211.357753044,11,23,22,9.33366626666667,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
365.633355695,7,40,9,5.37954622777778,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
27.0117969224,1,0,2,7.9877625,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
483.443758433,3,46,5,8.01888428,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
127.477117667,17,11,10,9.19517524230769,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
224.252418936,2,13,4,9.3895645,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
52.1172898584,1,21,2,10.37597635,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
90.7911541095,9,8,12,9.26564598148148,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
505.090208105,1,0,2,8.963402,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
427.109290409,4,0,7,8.96060344444445,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
248.291377566,11,9,15,9.00857301052632,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
168.265583656,1,0,2,8.6569365,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
166.630366991,11,9,14,6.94568345625,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
776.361162867,3,10,11,8.80919288181818,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
280.536465274,2,0,3,1.80194093333333,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
266.366000623,3,0,6,9.05677538333333,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
266.366000623,1,2,2,9.5715255,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
118.906104501,6,9,0,9.11340563846154,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
31.1947756152,43,8,0,9.04431305432099,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1
436.165870683,8,9,0,9.16023582142857,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
845.715960678,5,5,0,9.73029234375,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
55.3994150592,13,2,0,9.66968821875,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
358.240880072,2,1,0,9.29978189285715,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
862.067517887,14,10,0,8.82927209565218,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1
1902.472576,2,0,0,8.53763075,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
90.8330662115,1,0,0,9.402733,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1442.282288,2,3,0,8.44579133846154,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
238.777682725,1,0,0,7.5424425,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
16.5575728675,1,4,0,7.28506475,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
18.9593181477,3,5,0,9.0364228,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
128.081409772,1,0,0,8.0188902,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
53.1977515363,3,10,0,9.59158125,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
214.084547193,40,16,0,9.10796767532468,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
340.838855111,1,0,0,9.0112835,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
36.5748144354,4,44,0,8.42669938333333,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
504.398734942,4,65,0,8.57126181428571,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
588.602852703,7,10,0,8.49481139130435,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
345.224866335,1,0,0,8.716797,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
224.132568514,5,10,0,8.25710923,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
170.289939077,4,9,0,7.8389762,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1378.09354393,3,0,0,9.38693226,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
165.429413618,1,0,0,9.0316315,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
229.963830178,2,5,0,8.51639988,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
229.963830178,3,0,0,8.78023925,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
160.82165699,2,3,0,8.2080231,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
395.04642035,19,2,0,8.15995906153846,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
17.6312268983,2,3,0,8.11225905714286,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
574.004273076,1,4,0,8.228378,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
635.564455402,72,6,0,7.97316969594595,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
770.996220842,1,0,0,5.3505479,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
39.9608988094,3,73,0,9.15305028571429,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
65.7193485797,1,63,0,9.3500595,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
309.258370597,11,60,0,7.82670695333333,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
218.265215763,3,19,0,8.9972153125,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
41.8191611139,243,25,0,8.46468020679612,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
861.559818946,75,15,0,7.19178929375,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
776.217870718,1,0,0,8.737152,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
26.8077082604,3,2,0,7.57535935,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
93.2138455225,1,0,0,10.140144,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
3342.21962184,1,4,0,8.2439425,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3342.21962184,1,4,0,8.45104225,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
29.6226558405,110,8,0,9.09447140555556,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
31.3880346999,1,0,0,9.419495,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
103.520396884,204,17,0,8.48340057066116,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
46.0986065425,39,6,0,8.69528639032258,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
395.483871075,5,7,0,9.46977123333334,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
19.7414037298,1,10,0,8.81256865,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
33.3913698024,1,0,0,7.8058014,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
896.492678486,2,0,0,8.29820766666667,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
169.444290273,16,5,0,6.84498440358621,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
45.8517513899,4,8,0,6.09171342666667,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
28.0038361401,3,0,0,7.49874115,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
70.5641656507,2,0,0,6.2818908,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
940.571233497,21,14,0,6.24753201481482,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1953.45899795,1,0,0,6.6386261,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1363.11774199,3,4,0,8.7386435875,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
160.670831595,1,0,0,8.53004475,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
331.46180117,1,0,0,7.9805755,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
155.624888287,20,23,0,8.53185439090909,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
20.1240911648,1,0,0,8.684471,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
215.976183276,2,16,0,8.1860046,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
313.290154898,3,34,0,9.0383372,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
101.672902122,1,0,0,11.430626,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
447.44397607,3,0,0,8.85865,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
37.857361422,6,11,0,9.100106775,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
134.856472161,2,0,0,9.55197133333333,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
237.834707153,1,0,0,8.0883178,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
646.839485592,1,0,0,9.4781495,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
238.57178778,1,0,0,9.14655325,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
183.916988397,15,9,0,9.20176161764706,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
398.643393502,2,9,0,8.85266515,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
189.401409204,3,0,0,9.04001616666667,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1407.17866233,4,4,0,9.14575708333334,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
26.5923323029,6,8,0,9.04855722413793,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
36.488217985,3,5,0,9.46122088571428,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28.617520902,2,0,0,8.644973675,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
28.617520902,1,7,0,9.4781495,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
75.7192473517,3,0,1,8.76219413076923,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
522.241074045,1,0,1,9.417107,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
436.088661902,120,7,37,7.3870847472,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
57.6872707819,4,2,5,6.8040008,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
218.789610331,28,4,32,7.60994588478261,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
383.13275844,5,1,8,7.4077663625,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
257.977468268,59,6,52,8.808463115,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
175.408587888,10,3,11,8.07730311333333,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
236.595802532,1,0,2,8.42231,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
222.904361646,1,0,0,8.5180815,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
693.208072451,1,0,0,8.34211,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
421.583264055,1,0,2,9.824112,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
43.6855852301,1,0,0,8.563568,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
25.1786298156,2,45,3,7.99813333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
93.2275708844,2,0,1,8.259506075,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
288.441727281,14,27,11,8.72630314705882,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
196.425923689,4,0,6,6.89566261428571,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
140.274149395,1,0,1,8.8209455,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
57.8686498688,1,0,2,7.3832243,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
101.020618514,220,14,213,9.36884074618321,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
352.28640655,6,7,12,9.1161785625,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
1383.36499588,2,11,5,7.46941625,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
63.2048769141,32,0,20,7.04583775348837,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
277.683853729,1,0,0,8.3409045,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1811.96897371,1,1,0,8.4306945,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1
1007.56197724,1,0,0,7.902771,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
961.504231706,1,2,2,8.124237,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
961.504231706,3,0,0,6.73456682857143,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
74.6918828021,7,7,0,8.252618825,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
41.2995210212,6,7,0,8.13343926923077,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
35.493266083,2,0,0,7.27828473333333,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
16.682012814,21,6,0,2.788844774,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
437.351578207,7,5,0,5.37196524444445,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
889.853867034,1,0,0,5.7228469,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
208.628604439,3,0,0,8.7596496,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
135.461785541,1,0,0,7.116272,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
27.2697907243,4,12,0,8.65361544444445,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
2541.564125,15,13,0,8.13565759090909,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
273.471853406,29,1,0,3.03542159083333,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
729.155895587,23,4,0,6.51497516470588,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
646.118745435,4,0,0,8.92389557142857,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
203.142147825,1,0,0,9.0076905,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
198.811439224,1,0,0,9.4362565,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
41.7098028867,1,13,0,7.3497085,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
35.8716770468,1,0,0,7.27308635,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
16.7477089181,43,6,0,9.53009752622951,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
154.40331822,1,0,0,8.399559,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
222.691783283,33,16,0,8.50389944,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
422.765325383,3,0,0,7.6161804,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
439.13597777,4,65,0,8.102983475,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
144.225372474,6,12,0,7.8827171625,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
909.065797158,6,15,0,7.6568802,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
242.708098962,1,0,0,7.91353615,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
169.720098333,5,9,0,7.88583808571429,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
256.407148886,3,15,0,2.32050027923077,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
411.60041334,6,9,0,7.79728871111111,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
645.012727498,1,3,0,6.7751005,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
143.359748622,6,5,0,0.217778526,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
439.095947911,1,6,0,-1.14373014,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
439.095947911,1,0,0,8.37921145,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
59.1951105167,1,0,2,8.8939665,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
20.8040716906,2,0,3,8.42829866666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
23.8857612127,17,5,20,8.555761744,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
15.1479408607,1,0,1,8.13021865,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
20.99575726,4,0,6,8.63659158333333,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
19.9924386797,1,0,2,8.627014,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1256.19775825,6,6,9,8.83930127777778,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
24.4647458059,1,0,0,8.96459175,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
41.3775041499,3,0,7,8.87772258571429,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
373.368979007,4,0,3,9.32691966666667,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
852.685279298,5,10,12,8.54229619230769,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
1845.27884603,2,1,4,8.31696315,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
155.091928102,1,1,2,9.16809845,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1359.25049455,2,1,4,8.4637268,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
401.741122473,2,13,5,8.22855058571429,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
39.7804963979,1,14,0,6.91516135,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
15.5395618783,2,0,3,9.2239685,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
293.955302424,55,9,76,8.30569986153847,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
349.232416184,17,29,29,8.81419745454546,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
41.5573371519,1,31,2,7.4083632,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
28.8120294416,1,0,2,7.552017,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
456.929723264,2,0,3,8.8424885,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
281.784581162,7,13,10,8.38998867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
567.109261202,2,0,3,6.90259165,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
282.248577056,2,13,3,7.062999775,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
168.823592194,10,6,7,8.36108840714286,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
249.452827497,3,9,4,8.24202566,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
166.47903313,3,8,8,7.82064211,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
167.378660915,11,11,19,7.51610307857143,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
99.7898254459,5,15,15,7.75766624210526,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
284.535613511,1,0,0,5.88565065,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
385.846603326,15,3,19,8.76121369473684,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
385.846603326,4,7,7,8.17876348888889,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
161.796689165,2,0,0,8.678884,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
406.907045678,133,4,95,8.74506805100671,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
400.343702919,1,0,2,8.9214935,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
585.767533173,1,0,1,7.4706115,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
394.463364427,9,4,19,8.92245955,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
174.739883749,3,8,12,8.79552986923077,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1232.82310582,2,5,6,9.31312135714285,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
41.9601773308,1,61,2,8.4654005,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
81.3340787863,1,0,2,9.225563,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
276.95159202,44,34,45,8.86682413265306,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
246.266709922,3,13,6,8.7854335,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
80.1603032885,2,0,4,8.433082525,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
107.488921339,197,9,216,8.58457016818182,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
188.687617901,1,0,2,8.209221,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
172.1702411,1,0,2,9.917488,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
