,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
1202,0.003186802306571217,0.004754358161648178,0.0,0.0,0.5217997772501193,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1203,0.26274935336499416,0.001584786053882726,0.0,0.004267788573663934,0.506369903926101,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1204,0.08121338812888453,0.007164882441860637,0.2070287570253213,0.010363022806036876,0.48522400840227375,0.0,0.0,1.0,0.21008673506783848,0.0,0.0,0.7899132649321615,0.0,0.7899132649321615,0.21008673506783848,0.21008673506783848,0.7899132649321615,1
1205,0.028064500888278332,0.001584786053882726,0.0,0.0,0.5365255469646336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1206,0.8449975855079278,0.006339144215530904,0.07792207792207792,0.04932735426008968,0.5249644046770016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1207,0.3811216315314546,0.0855784469096672,0.1168831168831169,0.0,0.5782871119479607,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1208,0.011597632861496636,0.001584786053882726,0.0,0.004484304932735426,0.6085913945121056,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1209,0.01013910303136944,0.004754358161648178,0.12987012987012989,0.0,0.49281506825627996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1210,0.03556351830116599,0.16323296354992076,0.14285714285714288,0.41255605381165916,0.5906078114915667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1211,0.19851923622726678,0.001584786053882726,0.0,0.008968609865470852,0.5420641423479523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1212,0.1935756526324501,0.001584786053882726,0.0,0.008968609865470852,0.5650813412661723,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1213,0.04353640373555772,0.00792393026941363,0.24675324675324678,0.0,0.5187397309334066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1214,0.03528565369307158,0.00792393026941363,0.09090909090909091,0.03139013452914798,0.43552516173041167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1215,0.10699435173033582,0.01584786053882726,0.025974025974025976,0.053811659192825115,0.5486287812119318,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1216,0.0431556951442364,0.001584786053882726,0.06054649273831445,0.0,0.505647448767049,0.0,0.0,1.0,0.0,0.33398857987854114,0.0,0.6660114201214589,0.0,1.0,0.0,1.0,0.0,1
1217,0.0005888274596117437,0.001584786053882726,0.0,0.0,0.5221247182897961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1218,0.0032135605945675825,0.02694136291600634,0.06493506493506494,0.0,0.5440016479396922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1219,0.10945637041195248,0.012128864691616621,0.0774018293666268,0.0,0.565298951744144,0.34668637958991233,0.0,0.6533136204100877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1220,0.049611830121601246,0.006339144215530904,0.19480519480519481,0.0,0.547858000260013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1221,0.18979241707683284,0.001584786053882726,0.03896103896103896,0.0,0.4524588610526739,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
